date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:08	338800/338800	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2252b70-5a69c1460dffd%22	https://themesdesign.in/appzia/assets/fonts/materialdesignicons-webfont.eot?	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:09	338800/338800	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2252b70-5a69c1460dffd%22	https://themesdesign.in/appzia/assets/fonts/materialdesignicons-webfont.eot?v=2.3.54	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/materialdesignicons-webfontceca.eot	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:09	599834/599834	---M--	200	added ('OK')	image/svg+xml	etag:%229271a-5a69c146062fc%22	https://themesdesign.in/appzia/assets/fonts/fa-brands-400.svg	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/fa-brands-400.svg	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:10	166928/166928	---M--	200	added ('OK')	application/font-woff	etag:%2228c10-5a69c14610edd%22	https://themesdesign.in/appzia/assets/fonts/materialdesignicons-webfont.woff?v=2.3.54	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/materialdesignicons-webfontceca.woff	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:11	338580/338580	---M--	200	added ('OK')	application/font-sfnt	etag:%2252a94-5a69c14610edd%22	https://themesdesign.in/appzia/assets/fonts/materialdesignicons-webfont.ttf?v=2.3.54	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/materialdesignicons-webfontceca.ttf	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:11	50572/50572	---M--	200	added ('OK')	text/html	etag:%22c58c-5a69c1460d05d%22	https://themesdesign.in/appzia/assets/fonts/ionicons.woff2?v=4.1.1	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/ionicons188f.html	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:11	112650/112650	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b80a-5a69c1460c0bc%22	https://themesdesign.in/appzia/assets/fonts/ionicons.eot?v=4.1.1	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/ionicons188f.eot	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:12	65908/65908	---M--	200	added ('OK')	application/font-woff	etag:%2210174-5a69c1460d05d%22	https://themesdesign.in/appzia/assets/fonts/ionicons.woff?v=4.1.1	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/ionicons188f.woff	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:13	112472/112472	---M--	200	added ('OK')	application/font-sfnt	etag:%221b758-5a69c1460d05d%22	https://themesdesign.in/appzia/assets/fonts/ionicons.ttf?v=4.1.1	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/ionicons188f.ttf	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:13	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5a69c14611e7d%22	https://themesdesign.in/appzia/assets/fonts/themify.eot?-fvbane	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/themify9f24.eot	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:14	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-5a69c14611e7d%22	https://themesdesign.in/appzia/assets/fonts/themify.woff?-fvbane	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/themify9f24.woff	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:14	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5a69c14611e7d%22	https://themesdesign.in/appzia/assets/fonts/themify.eot?	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/themifyd41d.eot	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:14	312747/312747	---M--	200	added ('OK')	image/svg+xml	etag:%224c5ab-5a69c1460d05d%22	https://themesdesign.in/appzia/assets/fonts/ionicons.svg?v=4.1.1	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/ionicons188f.svg	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:14	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-5a69c1461d9fe-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-sweetalert/sweet-alert.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-sweetalert/sweet-alert.css	(from https://themesdesign.in/appzia/ui-sweet-alert.html)
12:46:15	78584/78584	---M--	200	added ('OK')	application/font-sfnt	etag:%22132f8-5a69c14611e7d%22	https://themesdesign.in/appzia/assets/fonts/themify.ttf?-fvbane	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/themify9f24.ttf	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:15	9875/9875	---M-Z	200	added ('OK')	application/javascript	etag:%222693-5a69c1461d9fe-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-sweetalert/sweet-alert.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-sweetalert/sweet-alert.min.js	(from https://themesdesign.in/appzia/ui-sweet-alert.html)
12:46:15	1883/1883	---M-Z	200	added ('OK')	application/javascript	etag:%2275b-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/sweet-alert.init.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/sweet-alert.init.js	(from https://themesdesign.in/appzia/ui-sweet-alert.html)
12:46:15	41073/41073	---M-Z	200	added ('OK')	application/javascript	etag:%22a071-5a69c146256ff-gzip%22	https://themesdesign.in/appzia/assets/plugins/parsleyjs/parsley.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/parsleyjs/parsley.min.js	(from https://themesdesign.in/appzia/form-validation.html)
12:46:16	3489/3489	---M-Z	200	added ('OK')	text/css	etag:%22da1-5a69c1462669f-gzip%22	https://themesdesign.in/appzia/assets/plugins/timepicker/bootstrap-timepicker.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/timepicker/bootstrap-timepicker.min.css	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:16	4002/4002	---M-Z	200	added ('OK')	text/css	etag:%22fa2-5a69c1461ca5e-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:16	15823/15823	---M-Z	200	added ('OK')	text/css	etag:%223dcf-5a69c1461ca5e-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:16	899/899	---M-Z	200	added ('OK')	text/css	etag:%22383-5a69c1461d9fe-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:16	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-5a69c14611e7d%22	https://themesdesign.in/appzia/assets/fonts/themify.svg?-fvbane	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/themify9f24.svg	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:16	34351/34351	---M-Z	200	added ('OK')	application/javascript	etag:%22862f-5a69c1462669f-gzip%22	https://themesdesign.in/appzia/assets/plugins/timepicker/bootstrap-timepicker.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/timepicker/bootstrap-timepicker.js	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:17	18689/18689	---M-Z	200	added ('OK')	application/javascript	etag:%224901-5a69c1461ca5e-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:17	32708/32708	---M-Z	200	added ('OK')	application/javascript	etag:%227fc4-5a69c1461ca5e-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:17	4976/4976	---M-Z	200	added ('OK')	application/javascript	etag:%221370-5a69c1461ca5e-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:17	8962/8962	---M-Z	200	added ('OK')	application/javascript	etag:%222302-5a69c1461d9fe-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:17	2086/2086	---M-Z	200	added ('OK')	application/javascript	etag:%22826-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/form-advanced.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/form-advanced.js	(from https://themesdesign.in/appzia/form-advanced.html)
12:46:18	15455/15455	---M-Z	200	added ('OK')	text/css	etag:%223c5f-5a69c1462669f-gzip%22	https://themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.css	(from https://themesdesign.in/appzia/form-wysiwyg.html)
12:46:18	2333/2333	---M-Z	200	added ('OK')	text/css	etag:%2291d-5a69c1461d9fe-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-wysihtml5/bootstrap-wysihtml5.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-wysihtml5/bootstrap-wysihtml5.css	(from https://themesdesign.in/appzia/form-wysiwyg.html)
12:46:18	23617/23617	---M-Z	200	added ('OK')	application/javascript	etag:%225c41-5a69c1461d9fe-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-wysihtml5/bootstrap-wysihtml5.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-wysihtml5/bootstrap-wysihtml5.js	(from https://themesdesign.in/appzia/form-wysiwyg.html)
12:46:19	332114/332114	---MCZ	200	added ('OK')	application/javascript	etag:%2251152-5a69c1461d9fe-gzip%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-wysihtml5/wysihtml5-0.3.0.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-wysihtml5/wysihtml5-0.3.0.js	(from https://themesdesign.in/appzia/form-wysiwyg.html)
12:46:19	12587/12587	---M-Z	200	added ('OK')	text/css	etag:%22312b-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/dropzone/dist/dropzone.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/dropzone/dist/dropzone.css	(from https://themesdesign.in/appzia/form-uploads.html)
12:46:19	102813/102813	---M-Z	200	added ('OK')	application/javascript	etag:%221919d-5a69c1462669f-gzip%22	https://themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.min.js	(from https://themesdesign.in/appzia/form-wysiwyg.html)
12:46:19	63014/63014	---M-Z	200	added ('OK')	application/javascript	etag:%22f626-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/dropzone/dist/dropzone.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/dropzone/dist/dropzone.js	(from https://themesdesign.in/appzia/form-uploads.html)
12:46:19	7703/7703	---M-Z	200	added ('OK')	text/css	etag:%221e17-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/jquery.dataTables.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/jquery.dataTables.min.css	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:19	2590253/2590253	---M--	200	added ('OK')	image/svg+xml	etag:%2227862d-5a69c14610edd%22	https://themesdesign.in/appzia/assets/fonts/materialdesignicons-webfont.svg?v=2.3.54	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/fonts/materialdesignicons-webfontceca.svg	(from https://themesdesign.in/appzia/assets/css/icons.css)
12:46:20	2828/2828	---M-Z	200	added ('OK')	text/css	etag:%22b0c-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/buttons.bootstrap4.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/buttons.bootstrap4.min.css	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:20	328/328	---M-Z	200	added ('OK')	text/css	etag:%22148-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/fixedHeader.bootstrap.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/fixedHeader.bootstrap.min.css	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:20	3854/3854	---M-Z	200	added ('OK')	text/css	etag:%22f0e-5a69c1461f93e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/responsive.bootstrap.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/responsive.bootstrap.min.css	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:20	4814/4814	---M-Z	200	added ('OK')	text/css	etag:%2212ce-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/dataTables.bootstrap4.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/dataTables.bootstrap4.min.css	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:21	351/351	---M-Z	200	added ('OK')	text/css	etag:%2215f-5a69c1461f93e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/scroller.bootstrap.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/scroller.bootstrap.min.css	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:21	83268/83268	---M-Z	200	added ('OK')	application/javascript	etag:%2214544-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/jquery.dataTables.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/jquery.dataTables.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:21	2070/2070	---M-Z	200	added ('OK')	application/javascript	etag:%22816-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/dataTables.bootstrap4.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/dataTables.bootstrap4.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:21	15661/15661	---M-Z	200	added ('OK')	application/javascript	etag:%223d2d-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/dataTables.buttons.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/dataTables.buttons.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:22	859/859	---M-Z	200	added ('OK')	application/javascript	etag:%2235b-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/buttons.bootstrap4.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/buttons.bootstrap4.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:22	76985/76985	---M-Z	200	added ('OK')	application/javascript	etag:%2212cb9-5a69c1461f93e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/jszip.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/jszip.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:22	20463/20463	---M-Z	200	added ('OK')	application/javascript	etag:%224fef-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/buttons.html5.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/buttons.html5.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:23	1694/1694	---M-Z	200	added ('OK')	application/javascript	etag:%2269e-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/buttons.print.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/buttons.print.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:23	419939/419939	---MCZ	200	added ('OK')	application/javascript	etag:%2266863-5a69c1461f93e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/pdfmake.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/pdfmake.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:23	6113/6113	---M-Z	200	added ('OK')	application/javascript	etag:%2217e1-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/dataTables.fixedHeader.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/dataTables.fixedHeader.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:23	6764/6764	---M-Z	200	added ('OK')	application/javascript	etag:%221a6c-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/dataTables.keyTable.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/dataTables.keyTable.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:23	10832/10832	---M-Z	200	added ('OK')	application/javascript	etag:%222a50-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/dataTables.scroller.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/dataTables.scroller.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:24	11056/11056	---M-Z	200	added ('OK')	application/javascript	etag:%222b30-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/dataTables.responsive.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/dataTables.responsive.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:24	1183/1183	---M-Z	200	added ('OK')	application/javascript	etag:%2249f-5a69c1461f93e-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/responsive.bootstrap4.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/responsive.bootstrap4.min.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:24	990/990	---M-Z	200	added ('OK')	application/javascript	etag:%223de-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/datatables.init.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/datatables.init.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:24	567638/567638	---MCZ	200	added ('OK')	application/javascript	etag:%228a956-5a69c146208de-gzip%22	https://themesdesign.in/appzia/assets/plugins/datatables/vfs_fonts.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/datatables/vfs_fonts.js	(from https://themesdesign.in/appzia/tables-datatable.html)
12:46:24	11074/11074	---M-Z	200	added ('OK')	text/css	etag:%222b42-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	(from https://themesdesign.in/appzia/tables-responsive.html)
12:46:25	9349/9349	---M-Z	200	added ('OK')	application/javascript	etag:%222485-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	(from https://themesdesign.in/appzia/tables-responsive.html)
12:46:25	3752/3752	---M-Z	200	added ('OK')	application/javascript	etag:%22ea8-5a69c1462763f-gzip%22	https://themesdesign.in/appzia/assets/plugins/tiny-editable/mindmup-editabletable.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/tiny-editable/mindmup-editabletable.js	(from https://themesdesign.in/appzia/tables-editable.html)
12:46:25	1283/1283	---M-Z	200	added ('OK')	application/javascript	etag:%22503-5a69c1462763f-gzip%22	https://themesdesign.in/appzia/assets/plugins/tiny-editable/numeric-input-example.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/tiny-editable/numeric-input-example.js	(from https://themesdesign.in/appzia/tables-editable.html)
12:46:26	1917/1917	---M-Z	200	added ('OK')	application/javascript	etag:%2277d-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/morris.init.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/morris.init.js	(from https://themesdesign.in/appzia/charts-morris.html)
12:46:26	3082/3082	---M-Z	200	added ('OK')	application/javascript	etag:%22c0a-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/chartjs.init.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/chartjs.init.js	(from https://themesdesign.in/appzia/charts-chartjs.html)
12:46:26	147169/147169	---M-Z	200	added ('OK')	application/javascript	etag:%2223ee1-5a69c1461e99e-gzip%22	https://themesdesign.in/appzia/assets/plugins/chart.js/chart.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/chart.js/chart.min.js	(from https://themesdesign.in/appzia/charts-chartjs.html)
12:46:27	52966/52966	---M-Z	200	added ('OK')	application/javascript	etag:%22cee6-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.min.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:27	11768/11768	---M-Z	200	added ('OK')	application/javascript	etag:%222df8-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.time.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.time.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:27	3930/3930	---M-Z	200	added ('OK')	application/javascript	etag:%22f5a-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.tooltip.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.tooltip.min.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:27	3314/3314	---M-Z	200	added ('OK')	application/javascript	etag:%22cf2-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.resize.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.resize.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:28	23809/23809	---M-Z	200	added ('OK')	application/javascript	etag:%225d01-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.pie.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.pie.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:28	13141/13141	---M-Z	200	added ('OK')	application/javascript	etag:%223355-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.selection.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.selection.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:28	7090/7090	---M-Z	200	added ('OK')	application/javascript	etag:%221bb2-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.stack.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.stack.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:28	5419/5419	---M-Z	200	added ('OK')	application/javascript	etag:%22152b-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.crosshair.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/flot-chart/jquery.flot.crosshair.js	(from https://themesdesign.in/appzia/charts-flot.html)
12:46:28	3842/3842	---M-Z	200	added ('OK')	application/javascript	etag:%22f02-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/flot.init.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/flot.init.js	(from https://themesdesign.in/appzia/charts-flot.html)
